"['proarch', 'whearn', 'dreach', 'nairts', 'swaphs', 'thhous', 'broints']",['fertiang'],whearn fertiang swaphs thhous nairts dreach broints proarch
"['lanchr', 'brearl', 'schnid', 'thston', 'thruss', 'bients', 'deurts']",['sloclang'],schnid brearl thston lanchr sloclang bients deurts thruss
"['flagst', 'viought', 'squent', 'broats', 'sounct', 'bumpts', 'comphs']",['graste'],sounct comphs viought broats flagst graste squent bumpts
"['voyard', 'moisks', 'blaints', 'scrand', 'scracts', 'theons', 'mccont']",['propie'],propie mccont scracts theons voyard scrand moisks blaints
"['tchaund', 'trosts', 'screact', 'pseuings', 'broats', 'broats', 'mccont']",['backfier'],broats broats screact tchaund mccont backfier pseuings trosts
"['clarms', 'brainst', 'praiing', 'chnils', 'thsching', 'shinns', 'dumpst']",['slavent'],praiing dumpst clarms chnils shinns thsching slavent brainst
"['coypts', 'smayers', 'plught', 'treans', 'frient', 'broksh', 'smists']",['rentian'],coypts frient rentian broksh smayers treans smists plught
"['khtial', 'spians', 'weasts', 'seouts', 'gooffs', 'younks', 'moisks']",['seouthes'],seouts weasts gooffs moisks seouthes spians khtial younks
"['coungs', 'hayans', 'braint', 'proffs', 'specst', 'sperst', 'proats']",['plainium'],specst coungs proffs plainium hayans sperst braint proats
"['fairls', 'sprial', 'thraing', 'splayear', 'porthd', 'phraount', 'proard']",['peacker'],splayear fairls phraount porthd sprial thraing proard peacker
"['psiefs', 'sailms', 'reingst', 'splayear', 'scough', 'scinks', 'sounct']",['societt'],psiefs sailms sounct reingst societt scough splayear scinks
"['proffh', 'groids', 'loosts', 'blaints', 'brainst', 'dneyin', 'counct']",['doction'],groids counct loosts dneyin proffh brainst doction blaints
"['thsching', 'twights', 'chnils', 'tweigh', 'flucts', 'brairs', 'plught']",['conniac'],conniac brairs flucts chnils tweigh plught thsching twights
"['dreats', 'bloact', 'stprick', 'greein', 'broksh', 'procks', 'schold']",['compet'],schold greein stprick dreats broksh procks compet bloact
"['diacks', 'theads', 'loosts', 'bloact', 'ciount', 'gruyer', 'spraels']",['satchbought'],loosts bloact spraels gruyer diacks satchbought theads ciount
"['ghting', 'splain', 'stians', 'strian', 'scrael', 'trounds', 'siants']",['expant'],siants strian ghting scrael splain trounds expant stians
"['layawn', 'stbooks', 'waysts', 'mccors', 'thruss', 'chrooth', 'reight']",['diggle'],waysts mccors thruss diggle reight chrooth stbooks layawn
"['fraims', 'spints', 'porthd', 'brearns', 'dencts', 'schrous', 'strian']",['buttlers'],brearns spints dencts strian porthd fraims schrous buttlers
"['proffh', 'diacks', 'phians', 'mccont', 'stroph', 'dneyin', 'swants']",['twenfier'],mccont swants proffh twenfier dneyin phians stroph diacks
"['drughns', 'sliers', 'shapts', 'mccramp', 'squent', 'spruns', 'procks']",['rables'],mccramp spruns sliers procks squent rables shapts drughns
"['voicks', 'frairs', 'hecksm', 'ciount', 'mcgrous', 'cloards', 'strian']",['founix'],frairs mcgrous strian founix voicks cloards ciount hecksm
"['twishm', 'brairs', 'shions', 'eueing', 'mclays', 'pseuings', 'squers']",['craffash'],eueing squers twishm mclays pseuings brairs shions craffash
"['praims', 'shpops', 'floots', 'triars', 'procks', 'mathms', 'thirms']",['parket'],parket praims triars thirms mathms procks shpops floots
"['phents', 'khtial', 'proats', 'theads', 'phight', 'gangth', 'guists']",['pliced'],proats pliced phight phents gangth theads khtial guists
"['flagst', 'swiffs', 'treaks', 'coungs', 'speach', 'thents', 'prechts']",['brevairs'],coungs swiffs treaks thents prechts brevairs flagst speach
"['hairds', 'praims', 'prists', 'deight', 'royash', 'shrial', 'treans']",['milturt'],milturt deight shrial royash treans prists praims hairds
"['foothg', 'queads', 'hecksm', 'moisks', 'bloons', 'chmang', 'swants']",['scessilk'],foothg bloons moisks hecksm swants scessilk chmang queads
"['blions', 'playists', 'porthq', 'greein', 'sliers', 'brusts', 'seists']",['flamble'],blions greein sliers flamble seists playists porthq brusts
"['sweers', 'bloact', 'triars', 'chents', 'spints', 'schight', 'procks']",['muddis'],triars chents bloact spints schight muddis sweers procks
"['proats', 'mckens', 'diacks', 'nousts', 'stearm', 'fawnsh', 'comphs']",['exhang'],diacks stearm mckens exhang nousts fawnsh comphs proats
"['frient', 'khtions', 'ghters', 'scothg', 'voyard', 'nuelts', 'spoids']",['agment'],nuelts khtions voyard ghters scothg spoids agment frient
"['blefts', 'scists', 'shords', 'squent', 'prists', 'squest', 'quends']",['gional'],shords squest prists blefts scists quends gional squent
"['stbooks', 'dreats', 'foothg', 'playists', 'dumpst', 'trosts', 'schlet']",['zoomang'],dreats zoomang trosts dumpst foothg stbooks playists schlet
"['cooids', 'grount', 'proard', 'stipts', 'cloards', 'stirds', 'reight']",['swistic'],reight grount swistic stipts stirds cloards proard cooids
"['reingst', 'troyans', 'proffh', 'chrooth', 'voyawn', 'shansm', 'clains']",['butthers'],troyans shansm butthers chrooth reingst voyawn proffh clains
"['sprial', 'ghters', 'schight', 'hayans', 'smists', 'stirds', 'spless']",['shifying'],stirds spless ghters shifying sprial hayans schight smists
"['dolfsks', 'speeks', 'pschess', 'sclings', 'spians', 'dragms', 'bloons']",['biance'],biance speeks dragms dolfsks spians bloons sclings pschess
"['cleath', 'trosts', 'theons', 'schlet', 'playints', 'queads', 'coungs']",['breaplit'],schlet coungs playints breaplit theons queads cleath trosts
"['breaux', 'weepts', 'mcmilt', 'baypts', 'chents', 'mccramp', 'cloards']",['quailess'],baypts breaux mccramp weepts mcmilt cloards chents quailess
"['spbers', 'shiend', 'thdroons', 'spints', 'stirls', 'reings', 'liails']",['stasted'],spbers thdroons liails stasted shiend stirls spints reings
"['scrael', 'coungs', 'nairts', 'piecks', 'sleuess', 'preels', 'thsching']",['sequaits'],coungs sequaits scrael sleuess thsching nairts preels piecks
"['pseuings', 'flants', 'trounds', 'weasts', 'frairs', 'splayear', 'snarfs']",['festrann'],flants trounds snarfs pseuings splayear weasts frairs festrann
"['voyard', 'chanth', 'groard', 'beaugh', 'counct', 'waunts', 'pseuings']",['anscield'],anscield counct pseuings chanth groard voyard beaugh waunts
"['quends', 'treaks', 'mccors', 'smught', 'boarks', 'psiefs', 'mccont']",['muelan'],psiefs quends muelan boarks mccont mccors smught treaks
"['strian', 'porthq', 'diacks', 'greenh', 'deurts', 'stians', 'waunts']",['beires'],beires porthq waunts deurts diacks greenh stians strian
"['theons', 'treans', 'phians', 'quains', 'smught', 'prists', 'specst']",['thooked'],theons prists thooked phians smught specst treans quains
