"[['squent', 'liails', 'gaught', 'seists', 'mchung', 'burgst', 'shiend']]",[['beckoo']],"[['squent', 'liails', 'gaught', 'seists', 'mchung', 'burgst', 'shiend', 'beckoo']]"
"[['sliers', 'squent', 'breats', 'glorms', 'shrious', 'diolds', 'bearts']]",[['suscous']],"[['sliers', 'squent', 'breats', 'glorms', 'shrious', 'diolds', 'bearts', 'suscous']]"
"[['stirls', 'specst', 'spians', 'younks', 'voyard', 'inghts', 'precks']]",[['uphing']],"[['stirls', 'specst', 'spians', 'younks', 'voyard', 'inghts', 'precks', 'uphing']]"
"[['stirds', 'frests', 'comphs', 'mccont', 'smught', 'schold', 'deurts']]",[['cribill']],"[['stirds', 'frests', 'comphs', 'mccont', 'smught', 'schold', 'deurts', 'cribill']]"
"[['swiffs', 'schold', 'heubts', 'specst', 'shions', 'fawnsh', 'prists']]",[['wheerldly']],"[['swiffs', 'schold', 'heubts', 'specst', 'shions', 'fawnsh', 'prists', 'wheerldly']]"
"[['loosts', 'meopts', 'bloact', 'quankt', 'bruing', 'phight', 'stmaing']]",[['trations']],"[['loosts', 'meopts', 'bloact', 'quankt', 'bruing', 'phight', 'stmaing', 'trations']]"
"[['precks', 'tuount', 'meopts', 'bumpts', 'floots', 'jeands', 'bruing']]",[['vation']],"[['precks', 'tuount', 'meopts', 'bumpts', 'floots', 'jeands', 'bruing', 'vation']]"
"[['proard', 'nuelts', 'pshols', 'sclings', 'ghters', 'bayelps', 'thdred']]",[['weation']],"[['proard', 'nuelts', 'pshols', 'sclings', 'ghters', 'bayelps', 'thdred', 'weation']]"
"[['thdres', 'theads', 'stroph', 'cialls', 'frains', 'scread', 'mathms']]",[['thanyings']],"[['thdres', 'theads', 'stroph', 'cialls', 'frains', 'scread', 'mathms', 'thanyings']]"
"[['bundst', 'procks', 'shions', 'stians', 'mccors', 'phoilst', 'skipts']]",[['stialli']],"[['bundst', 'procks', 'shions', 'stians', 'mccors', 'phoilst', 'skipts', 'stialli']]"
"[['quends', 'sclong', 'schens', 'marksh', 'coungs', 'proats', 'strants']]",[['essnes']],"[['quends', 'sclong', 'schens', 'marksh', 'coungs', 'proats', 'strants', 'essnes']]"
"[['dioats', 'foothg', 'specst', 'gruyer', 'quains', 'scists', 'mckalms']]",[['niounda']],"[['dioats', 'foothg', 'specst', 'gruyer', 'quains', 'scists', 'mckalms', 'niounda']]"
"[['broints', 'raympt', 'glorms', 'spriorms', 'precht', 'heubts', 'voyard']]",[['griented']],"[['broints', 'raympt', 'glorms', 'spriorms', 'precht', 'heubts', 'voyard', 'griented']]"
"[['theads', 'triars', 'precks', 'chands', 'shrial', 'fairls', 'beaugh']]",[['scofest']],"[['theads', 'triars', 'precks', 'chands', 'shrial', 'fairls', 'beaugh', 'scofest']]"
"[['brairs', 'proarch', 'trounds', 'comphs', 'hairts', 'scracts', 'coypts']]",[['exploing']],"[['brairs', 'proarch', 'trounds', 'comphs', 'hairts', 'scracts', 'coypts', 'exploing']]"
"[['guists', 'waysts', 'blefts', 'twoffs', 'flucts', 'moisks', 'diacks']]",[['refron']],"[['guists', 'waysts', 'blefts', 'twoffs', 'flucts', 'moisks', 'diacks', 'refron']]"
"[['quards', 'chsiong', 'probst', 'proffh', 'wrends', 'inghts', 'kneens']]",[['alends']],"[['quards', 'chsiong', 'probst', 'proffh', 'wrends', 'inghts', 'kneens', 'alends']]"
"[['squers', 'skipts', 'stdoort', 'mcfals', 'phents', 'gleaft', 'sprial']]",[['derlied']],"[['squers', 'skipts', 'stdoort', 'mcfals', 'phents', 'gleaft', 'sprial', 'derlied']]"
"[['noyard', 'groard', 'tuount', 'diacks', 'sticts', 'squent', 'boarks']]",[['arouts']],"[['noyard', 'groard', 'tuount', 'diacks', 'sticts', 'squent', 'boarks', 'arouts']]"
"[['psiefs', 'knighs', 'groard', 'raympt', 'sweers', 'theons', 'guists']]",[['framen']],"[['psiefs', 'knighs', 'groard', 'raympt', 'sweers', 'theons', 'guists', 'framen']]"
"[['trealts', 'beects', 'calmsm', 'tentsm', 'hought', 'stipts', 'beaugh']]",[['peacker']],"[['trealts', 'beects', 'calmsm', 'tentsm', 'hought', 'stipts', 'beaugh', 'peacker']]"
"[['treals', 'sprial', 'noyard', 'piecks', 'knighs', 'prains', 'cialls']]",[['refleer']],"[['treals', 'sprial', 'noyard', 'piecks', 'knighs', 'prains', 'cialls', 'refleer']]"
"[['voyawn', 'pseuings', 'gangth', 'coypts', 'stroph', 'prains', 'quards']]",[['vancer']],"[['voyawn', 'pseuings', 'gangth', 'coypts', 'stroph', 'prains', 'quards', 'vancer']]"
"[['brearns', 'geoldth', 'shinns', 'flants', 'chnils', 'beects', 'chsiong']]",[['wintams']],"[['brearns', 'geoldth', 'shinns', 'flants', 'chnils', 'beects', 'chsiong', 'wintams']]"
"[['frairs', 'dencts', 'chient', 'leasph', 'phians', 'stearm', 'pseuings']]",[['furton']],"[['frairs', 'dencts', 'chient', 'leasph', 'phians', 'stearm', 'pseuings', 'furton']]"
"[['blaints', 'chrooth', 'clanch', 'spraels', 'stroph', 'brusts', 'phying']]",[['grappe']],"[['blaints', 'chrooth', 'clanch', 'spraels', 'stroph', 'brusts', 'phying', 'grappe']]"
"[['mccont', 'thdres', 'chsiong', 'broint', 'scrand', 'sticts', 'reight']]",[['speathe']],"[['mccont', 'thdres', 'chsiong', 'broint', 'scrand', 'sticts', 'reight', 'speathe']]"
"[['menths', 'sclong', 'creals', 'dumpst', 'sualms', 'breats', 'swaphs']]",[['chetches']],"[['menths', 'sclong', 'creals', 'dumpst', 'sualms', 'breats', 'swaphs', 'chetches']]"
"[['duelms', 'sliers', 'mouffs', 'specst', 'spangh', 'spraels', 'coypts']]",[['stantled']],"[['duelms', 'sliers', 'mouffs', 'specst', 'spangh', 'spraels', 'coypts', 'stantled']]"
"[['beaugh', 'twights', 'schrous', 'trealts', 'mcgrads', 'hought', 'comphs']]",[['preceps']],"[['beaugh', 'twights', 'schrous', 'trealts', 'mcgrads', 'hought', 'comphs', 'preceps']]"
"[['bloons', 'prists', 'baypts', 'swants', 'spoids', 'chnils', 'precks']]",[['jesubj']],"[['bloons', 'prists', 'baypts', 'swants', 'spoids', 'chnils', 'precks', 'jesubj']]"
"[['bloots', 'smassm', 'thhous', 'flucts', 'bleaux', 'nourbs', 'deoths']]",[['squitor']],"[['bloots', 'smassm', 'thhous', 'flucts', 'bleaux', 'nourbs', 'deoths', 'squitor']]"
"[['phying', 'bloact', 'broaks', 'mckens', 'lanchr', 'chanth', 'playists']]",[['auties']],"[['phying', 'bloact', 'broaks', 'mckens', 'lanchr', 'chanth', 'playists', 'auties']]"
"[['squent', 'sweadst', 'gleass', 'meopts', 'trosts', 'sualms', 'sclings']]",[['mcgraces']],"[['squent', 'sweadst', 'gleass', 'meopts', 'trosts', 'sualms', 'sclings', 'mcgraces']]"
"[['broksh', 'grount', 'dneyin', 'spruns', 'drughns', 'nairts', 'tuount']]",[['darway']],"[['broksh', 'grount', 'dneyin', 'spruns', 'drughns', 'nairts', 'tuount', 'darway']]"
"[['reight', 'porthq', 'mcgrads', 'viought', 'blaints', 'tright', 'plicks']]",[['appred']],"[['reight', 'porthq', 'mcgrads', 'viought', 'blaints', 'tright', 'plicks', 'appred']]"
"[['mcgrous', 'plicks', 'spatch', 'shords', 'proard', 'chsiong', 'burgst']]",[['ariend']],"[['mcgrous', 'plicks', 'spatch', 'shords', 'proard', 'chsiong', 'burgst', 'ariend']]"
"[['sneechs', 'hayans', 'nuelts', 'thsteii', 'proats', 'spbers', 'launts']]",[['tancem']],"[['sneechs', 'hayans', 'nuelts', 'thsteii', 'proats', 'spbers', 'launts', 'tancem']]"
"[['gaught', 'thsching', 'scrael', 'scield', 'gruyer', 'thents', 'proffs']]",[['comptic']],"[['gaught', 'thsching', 'scrael', 'scield', 'gruyer', 'thents', 'proffs', 'comptic']]"
"[['mayalts', 'scinks', 'doorms', 'speach', 'tweigh', 'phents', 'porthq']]",[['scrampler']],"[['mayalts', 'scinks', 'doorms', 'speach', 'tweigh', 'phents', 'porthq', 'scrampler']]"
"[['mcgrads', 'spatch', 'gaught', 'grount', 'mccramp', 'scrael', 'coungs']]",[['simult']],"[['mcgrads', 'spatch', 'gaught', 'grount', 'mccramp', 'scrael', 'coungs', 'simult']]"
